UniqueCount	AmbigCount
0	317
2	374
0	339
0	357
0	350
0	385
0	383
0	341
0	378
0	350
0	364
0	399
0	352
0	370
0	409
0	20
0	309
0	378
0	7
0	375
1	394
0	388
0	396
0	389
0	393
0	386
0	367
0	390
0	378
0	391
0	388
0	347
0	371
0	350
0	384
0	397
0	368
0	381
0	398
0	350
0	367
0	371
0	363
0	388
0	371
0	347
0	348
0	346
0	386
0	381
0	354
0	391
0	344
0	380
0	366
0	388
0	386
0	384
0	376
0	390
0	372
0	394
0	345
0	382
0	344
0	357
0	360
0	388
0	382
0	393
0	374
0	390
0	375
0	371
0	361
0	363
0	376
0	336
0	371
0	388
0	341
0	378
0	373
0	384
0	380
0	14
0	395
0	383
0	358
0	383
0	386
0	376
0	383
0	372
0	371
0	391
0	265
0	334
0	385
0	26
0	371
0	380
0	360
0	356
0	380
0	390
0	373
0	10
0	375
0	386
0	372
0	14
0	382
0	380
0	383
12	168
0	323
0	9
0	373
17	323
8	390
0	383
0	341
0	3
4	3
0	363
20	56
21	12
0	25
25	53
1	175
0	85
9	164
0	85
6	79
7	43
0	38
0	20
0	5
0	58
20	34
0	60
0	48
0	29
0	39
0	37
0	16
1	15
0	1093
0	1055
0	1025
0	1054
0	1010
0	1086
0	1061
1	1020
0	880
0	929
0	934
0	883
0	786
0	727
0	666
0	713
0	713
0	713
0	106
0	28
0	28
0	143
3	27
4	80
0	1745
0	1745
0	1746
0	1767
0	1760
0	1742
0	1412
7	903
37	409
0	369
5	344
2	363
0	148
10	84
16	8
1	10
0	68
0	69
0	70
16	1
0	0
14	159
0	69
0	50
0	69
0	57
0	68
0	11
0	13
0	53
0	48
0	27
0	11
0	28
0	48
0	28
0	36
0	29
0	47
0	10
0	9
0	17
0	26
0	35
1	22
0	43
0	30
0	24
0	12
0	13
0	20
2	279
1	271
0	276
0	52
0	1256
2	1073
1	1192
0	1188
0	1184
0	1090
0	1058
1	1112
3	533
1	748
0	899
0	785
0	875
0	957
0	889
0	874
73	85
8	266
2	134
0	10
19	211
1	30
2	86
11	201
2	163
0	78
0	17
0	5
1	4
46	1033
94	54
0	41
11	6
0	22
80	42
0	4
16	76
27	42
1	66
0	69
0	32
0	15
0	750
0	756
0	791
0	784
0	784
0	784
0	784
0	756
0	788
0	787
0	787
0	749
0	739
4	763
0	753
0	787
0	787
0	787
0	787
0	733
0	763
0	785
0	747
0	759
0	775
1	261
1	238
0	288
0	288
1	2
0	86
1	42
0	27
13	74
0	24
2	29
0	55
4	53
7	41
9	37
1	16
0	0
1	141
0	53
0	0
0	1171
0	1263
0	1186
0	1248
0	1195
0	1248
0	1263
1	1181
0	1204
0	1290
0	1204
0	1228
0	1254
0	1248
0	1186
0	1206
0	1248
0	1237
0	1227
0	1266
0	1268
0	1266
0	1235
0	1235
0	1191
0	1225
0	1259
0	1202
0	1264
0	1202
0	1260
0	1248
0	1242
0	1238
0	1240
0	1238
0	1238
0	1242
0	1191
0	1247
0	1238
0	1244
0	1251
0	1190
0	1214
0	1238
0	1240
0	1238
0	1257
0	1244
0	1259
0	1238
0	1253
0	1195
0	1254
0	1257
0	1253
0	1247
0	1256
0	1238
0	1187
0	1195
0	1237
0	1184
0	1128
0	1237
0	1187
0	948
0	1156
0	1194
0	1142
0	1141
0	1056
0	1004
0	869
0	830
0	804
0	783
0	741
0	761
0	762
0	710
0	783
0	806
0	783
0	783
0	730
0	743
0	679
0	303
0	364
0	364
0	364
0	364
0	378
0	382
0	382
0	366
0	382
0	352
0	373
0	366
0	347
0	364
0	380
0	377
0	322
0	279
17	97
0	143
0	87
0	51
3	5
0	20
1	0
0	1
0	2
0	2
0	1
0	1
0	0
0	1
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	2
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	4
1	4
1	5
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	4
0	0
0	0
3	8
0	3
0	0
1	10
2	3
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	3
0	3
0	0
0	3
0	0
0	3
0	3
0	0
5	9
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	124
0	111
0	115
0	113
0	5
0	116
0	113
0	0
0	0
0	0
0	1
0	123
0	4
0	71
0	5
0	9
0	6
0	9
0	6
0	5
0	9
0	7
0	5
0	5
0	4
0	0
0	118
0	5
0	47
0	102
0	2
0	0
0	0
5	7
13	0
4	0
0	143
2	143
5	183
0	215
0	80
81	89
0	101
0	147
3	100
0	129
0	130
0	93
0	99
0	86
4	125
0	52
0	86
0	0
5	0
0	2
1	2
0	0
0	0
0	2
12	386
0	387
0	0
0	0
0	6
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	1
0	1
1	1
0	1
0	5
15	10
0	2
0	1
0	0
0	0
0	12
1	15
0	11
0	11
0	10
0	7
0	9
0	11
0	9
2	7
0	8
0	1
1	4
0	4
0	1
0	2
1	3
0	0
0	1
0	0
25	0
0	0
11	0
0	0
1	878
0	219
0	886
1	883
0	786
0	147
0	430
0	890
6	532
0	876
0	225
0	903
0	723
0	422
0	42
0	991
0	886
0	423
0	222
0	431
0	431
0	238
0	895
0	900
0	40
0	883
0	37
0	238
0	882
0	152
0	876
0	531
6	3
0	452
0	896
0	151
0	423
0	245
0	228
0	236
0	342
0	424
0	336
2	1049
0	436
0	114
40	341
7	60
0	429
0	432
0	429
0	189
0	203
0	199
0	13
0	9
2	0
0	0
0	2
5	1
0	313
0	274
0	273
0	363
0	220
1	293
0	203
2	0
1	0
0	192
0	211
0	229
0	204
0	211
0	211
0	217
0	218
0	211
0	193
0	211
0	219
0	173
0	163
0	38
2	2
1	3
3	4
0	20
0	47
0	6
0	0
3	7
0	0
0	114
0	114
2	10
0	10
1	110
0	13
0	0
0	61
0	86
0	10
0	9
0	9
1	106
0	13
3	12
2	25
0	9
1	163
0	141
8	95
0	82
0	89
0	1315
5	1315
0	1315
0	215
0	1315
0	293
7	311
0	1215
0	1335
0	293
0	1315
1	276
0	1399
0	1365
3	1277
0	1288
0	924
0	1115
0	1179
0	1020
11	168
0	204
2	1140
153	224
0	1034
239	1342
0	1510
0	136
0	560
0	6
11	276
2	6
2	0
10	27
1	5
1	0
0	33
0	28
0	164
0	163
0	165
0	175
0	158
0	44
0	70
0	170
0	164
0	166
0	158
0	40
0	171
0	19
0	18
0	24
0	164
2	18
5	144
0	17
0	18
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
3	2
0	1
0	2
0	0
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	487
0	533
0	544
0	572
0	584
0	290
0	328
0	349
0	329
1	269
0	332
0	286
0	318
0	337
0	327
0	337
0	261
0	326
0	344
4	41
0	227
0	44
0	50
9	19
0	0
0	0
0	4
0	16
13	29
0	30
0	29
0	29
0	28
0	15
0	16
0	5
0	29
0	15
4	338
3	339
0	322
57	118
0	122
0	103
0	140
1	108
0	110
0	121
0	130
0	87
0	113
0	110
0	84
0	117
110	24
0	49
0	40
2	17
0	4
0	38
0	34
0	11
0	19
0	16
0	3
0	4
0	6
0	19
0	16
0	5
0	0
0	19
0	8
0	5
0	6
0	19
0	3
0	0
0	6
0	2
0	0
0	0
0	19
0	26
0	122
0	60
0	153
0	122
1	121
0	273
3	61
0	35
0	118
0	9
0	138
0	62
0	152
0	95
0	201
0	184
0	80
0	122
0	74
0	97
0	140
0	79
0	13
0	2
0	114
0	69
0	51
2	12
0	3
0	0
0	17
0	4
0	0
0	0
0	0
4	19
0	19
0	15
0	20
1	23
0	9
1	20
0	15
0	23
2	26
0	1
5	349
1	330
0	338
0	335
0	311
0	327
0	306
0	303
0	326
10	60
2	15
0	0
28	1
0	198
0	206
0	207
0	206
0	195
0	205
0	205
0	205
0	198
0	198
0	181
0	188
0	205
0	146
0	148
0	143
0	75
0	72
0	79
0	67
0	78
0	78
0	73
0	77
0	3
2	61
0	34
3	54
0	1
0	4
0	24
0	13
0	3
17	3
0	1
0	125
0	124
0	116
1	124
5	126
0	126
0	109
0	125
0	126
0	124
5	5
4	23
6	236
31	314
0	239
0	232
0	295
0	246
0	239
0	236
0	248
9	55
0	7
0	0
0	0
0	0
0	0
4	6
0	0
0	0
1	5
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	9
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	186
17	165
7	96
8	99
0	105
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
2	9
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	72
0	80
0	80
0	78
0	38
0	43
0	82
0	77
0	77
0	80
0	74
0	73
0	81
0	82
0	80
0	73
0	75
2	74
0	73
0	82
0	81
0	73
0	81
0	85
0	74
0	83
0	73
0	79
0	55
0	2
1	11
3	4
0	18
0	2
0	0
0	18
0	19
0	1350
0	1360
0	1345
2	2
0	4
0	3
2	5
0	0
0	11
0	2
0	10
0	1318
0	50
0	2
0	232
0	1322
0	17
0	1362
0	25
0	1479
0	45
0	18
0	169
0	1386
0	1355
0	21
0	24
6	1269
0	15
0	0
0	1356
0	1347
0	142
0	118
0	10
0	0
0	1318
0	8
0	162
1	521
0	3
1	0
0	20
3	1340
7	1264
0	1405
0	4
0	1
0	4
0	4
0	2
0	0
1	414
38	2633
1	1707
1	1756
0	1722
0	1672
94	1558
4	669
0	1530
0	996
0	858
0	413
0	413
0	0
0	0
0	56
1	2
0	47
0	48
0	34
0	34
0	48
0	48
1	5
0	45
0	55
0	55
0	2
0	46
0	47
0	31
0	53
0	47
0	47
0	55
0	55
1	0
3	45
0	0
0	0
0	4
0	2
48	44
0	1
0	41
1	41
0	41
0	11
0	7
0	0
0	0
0	7
0	7
0	0
0	0
0	7
0	0
0	7
0	0
0	7
0	0
0	0
0	30
0	30
0	30
0	30
0	48
0	56
0	66
0	67
0	61
0	61
0	61
0	53
0	53
0	56
0	29
2	0
1	0
4	4
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	256
31	65
0	1
0	1
0	7
0	9
0	1
0	163
0	61
0	4
12	220
0	8
0	40
1	125
0	130
0	96
0	0
0	0
0	1020
