UniqueCount	AmbigCount
0	414
0	437
0	417
0	425
0	424
0	428
0	415
0	418
2	417
0	415
0	412
0	420
0	409
0	417
0	418
0	421
0	427
0	434
0	415
0	433
0	427
0	389
0	416
0	442
0	423
0	398
0	400
0	90
0	5
0	256
0	685
0	485
0	666
0	595
0	657
0	692
0	668
0	508
0	629
0	318
0	388
0	658
0	708
0	427
0	680
0	831
0	608
0	133
0	436
0	436
0	565
0	506
0	194
0	473
0	659
0	498
0	234
0	399
0	439
0	487
0	310
0	531
0	698
0	708
0	642
0	519
0	580
0	178
0	657
0	720
0	638
0	510
0	413
0	677
0	768
0	865
0	344
0	498
0	299
0	147
0	464
0	691
0	390
0	238
0	394
0	395
0	609
0	337
0	601
0	324
0	653
0	575
0	166
0	374
0	667
0	383
0	141
0	400
0	372
0	232
0	647
0	696
0	673
0	627
0	650
0	575
0	366
0	665
0	742
0	430
0	132
0	192
0	527
0	725
0	460
0	514
0	664
0	651
0	542
0	679
0	463
0	308
0	686
0	628
0	250
0	490
0	163
0	160
0	359
2	511
0	612
0	506
0	245
0	146
0	152
0	693
0	584
0	235
0	353
2	154
0	141
0	173
0	479
0	322
0	485
0	653
0	269
0	705
0	201
0	430
0	663
0	307
0	342
0	373
0	713
0	352
0	621
0	693
0	350
0	663
0	506
0	696
0	690
0	485
0	685
0	691
0	698
0	540
0	324
0	446
0	517
0	145
0	320
0	87
0	97
0	328
0	212
0	153
0	198
0	406
0	86
0	157
0	363
0	69
0	134
0	295
0	54
0	190
0	191
0	60
0	115
0	145
0	101
0	383
0	60
0	411
0	380
0	347
0	402
0	77
0	123
0	79
0	234
0	201
0	373
0	369
0	153
0	383
0	390
0	136
0	91
0	47
0	94
0	159
0	412
0	178
0	133
0	333
0	69
0	81
0	127
0	348
0	88
0	330
0	248
0	191
0	181
0	380
0	103
0	199
0	62
0	212
0	141
0	200
0	64
0	223
0	114
0	342
0	169
0	172
0	83
0	48
0	371
0	116
0	414
0	313
0	344
0	237
0	119
0	349
0	91
0	363
0	213
0	60
0	79
0	235
0	150
0	83
0	280
0	62
0	345
0	360
0	131
0	69
0	360
0	170
0	74
0	46
0	59
0	359
0	257
0	308
0	93
0	359
0	61
0	195
0	349
0	215
0	176
0	256
0	317
0	231
0	297
0	233
0	151
0	55
0	164
0	300
0	248
0	162
0	235
0	130
0	404
0	272
0	57
0	168
0	226
0	54
0	11
0	4
0	13
0	66
0	10
0	38
0	12
0	6
0	4
0	8
0	6
0	4
0	38
0	6
0	6
0	40
0	486
0	0
0	3
2	3
0	0
0	2
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	30
0	7
0	12
0	11
0	0
0	11
0	11
0	11
0	11
0	11
0	2
0	12
0	7
0	11
0	13
0	12
0	0
0	5
0	1
139	10
0	8
0	10
0	7
0	17
0	11
0	11
0	11
0	11
0	11
0	11
0	5
0	39
0	40
0	13
0	12
0	13
0	11
0	10
0	11
0	11
0	7
0	5
0	5
0	8
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	23
0	0
0	0
0	0
15	49
28	103
0	194
9	5
0	8
0	54
0	0
0	1
1	365
0	357
0	366
0	39
0	364
0	362
0	362
0	352
0	362
0	364
0	378
0	365
0	360
0	374
0	351
0	362
0	353
0	362
0	359
0	364
0	362
0	366
0	364
0	370
0	361
0	359
0	368
0	366
0	357
0	354
0	364
0	366
0	367
0	362
0	362
0	355
0	368
0	381
0	362
0	363
0	361
0	364
2	7
0	740
0	675
0	239
0	599
0	793
0	591
0	597
0	426
0	361
0	782
0	545
0	577
0	738
0	714
0	565
0	701
0	795
0	779
0	716
0	767
0	331
0	742
0	682
0	740
0	743
0	267
0	760
0	762
0	441
0	845
0	765
0	335
0	478
0	752
0	698
0	769
0	755
0	713
0	320
0	225
0	766
0	756
0	323
0	413
0	439
0	697
0	228
0	388
0	809
0	581
0	601
0	744
0	728
0	740
0	737
0	377
0	683
0	605
0	700
0	650
0	775
0	751
0	655
0	796
0	581
0	758
0	496
0	425
0	545
0	580
0	600
0	598
0	529
0	732
0	563
0	772
0	485
0	745
2	424
0	465
0	481
0	545
0	736
0	660
0	468
0	750
0	428
0	725
0	660
0	719
0	281
0	709
0	728
0	744
0	732
0	768
0	723
0	783
0	374
0	205
0	441
0	725
0	488
0	557
0	781
0	660
0	693
0	217
0	534
0	546
0	643
0	154
0	747
0	691
0	218
0	546
0	639
0	446
0	635
0	772
0	455
0	740
0	579
0	789
0	562
0	776
0	601
0	780
0	586
0	421
0	431
0	545
0	453
0	596
0	497
0	235
0	741
0	619
0	254
0	587
0	523
0	569
0	632
0	723
0	252
0	531
0	434
0	482
0	394
0	462
0	751
0	414
0	726
0	323
0	571
0	384
0	310
0	779
0	519
0	355
0	774
0	424
0	334
0	441
0	738
0	768
0	542
0	448
0	716
0	746
0	777
0	255
0	599
0	642
0	632
0	778
0	651
0	639
0	710
0	753
0	460
0	517
0	222
0	756
0	753
0	726
0	767
0	352
0	720
0	654
0	456
0	736
0	627
0	682
0	631
0	737
0	590
0	751
0	323
0	315
0	437
0	322
0	515
0	748
0	659
0	608
0	303
0	137
0	144
0	259
0	618
0	671
0	706
0	462
0	237
0	762
0	368
0	613
0	470
0	504
0	613
0	517
0	568
0	613
0	558
0	535
0	738
0	765
0	312
0	619
0	711
0	757
0	718
0	762
0	544
0	665
0	756
0	363
0	634
0	581
0	605
5	431
0	439
0	286
0	429
0	470
0	470
0	756
0	684
0	241
0	508
0	715
0	754
0	416
0	769
0	757
0	735
0	766
0	416
0	211
0	769
0	740
0	354
0	754
0	521
0	722
0	707
0	629
1	788
0	793
0	466
0	583
0	739
0	654
0	622
0	724
0	352
0	555
0	568
0	740
0	697
0	759
0	763
0	694
0	48
0	218
0	36
0	241
0	81
0	246
0	149
0	101
0	222
0	69
0	138
0	71
0	157
0	139
0	234
0	47
0	67
0	47
0	191
0	37
0	256
0	55
0	25
0	39
0	66
0	59
0	197
0	246
0	132
0	24
0	116
0	108
0	130
0	63
0	82
0	103
0	103
0	17
0	13
0	19
0	20
0	10
0	5
0	13
0	50
0	2
0	3
0	534
4	7
0	3
0	0
0	28
0	31
0	25
0	26
0	25
0	25
0	28
25	17
0	7
0	0
0	22
0	5
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	6
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	26
0	2
0	0
0	1
0	0
12	3
0	154
0	61
1	73
7	101
0	119
0	50
0	11
2	70
0	80
30	17
0	30
5	20
0	0
0	0
0	18
2	0
0	10
0	0
0	0
0	0
0	17
0	242
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	18
2	3
0	19
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	3
0	24
0	13
0	0
0	17
0	7
0	9
0	9
93	944
0	158
0	45
0	42
0	45
0	35
0	36
0	37
0	16
0	17
0	11
0	9
0	10
0	7
0	8
0	8
0	24
0	13
0	7
0	3
0	3
0	7
0	6
0	6
0	0
0	3
1	3
0	14
0	5
0	0
0	2
0	1
0	0
0	0
0	2
0	0
0	0
0	28
0	26
0	30
0	32
0	26
0	40
0	29
0	27
0	26
0	26
0	23
0	6
0	15
0	3
0	3
0	2
0	3
0	2
0	15
0	3
0	1
0	5
0	13
0	2
0	12
16	17
0	0
0	12
0	6
0	2
0	17
0	11
0	0
0	19
0	18
43	49
0	31
0	38
0	31
0	44
0	30
0	0
0	0
0	0
0	0
34	4202
807	49640
171	63936
0	33
9	745
34	43
8635	30116
8	1578
0	0
0	0
0	12
0	0
0	1
0	2
3	6
0	4
0	9
0	9
0	2
0	9
0	4
0	5
0	9
0	2
0	4
0	5
0	29
0	5
0	4
0	5
4	12
0	3
0	5
0	5
0	5
0	5
0	9
0	0
0	7
0	1
0	3
0	3
0	3
0	3
0	7
0	7
5	0
0	46
2	1
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	50
0	9
0	0
0	1
2	11
0	1
0	101
0	105
0	80
0	90
0	9
0	96
0	78
0	17
0	84
0	80
0	196
0	198
0	175
9	55
6	3
0	85
0	80
23	4
54	195
2	68
1	240
9	28
0	34
0	107
0	164
0	87
0	103
0	11
0	108
0	91
0	85
0	83
1	79
0	111
0	110
0	95
0	85
0	104
0	97
0	3
0	72
0	141
0	152
0	90
0	90
0	163
0	84
0	90
0	79
0	96
0	12
1	12
0	161
0	101
0	105
0	1
0	80
0	101
0	80
0	105
0	101
0	90
0	69
0	91
0	24
0	12
0	101
0	3
0	104
0	12
0	12
0	101
1	43
